"code","site","tree","collection_date","collector","species","location","long","lat","transplant_date","status","block","within_block_position","treatment","BIO1","BIO2","BIO3","BIO4","BIO5","BIO6","BIO7","BIO8","BIO9","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19","elev_m"
"S11T01P14",11,1,"0/05/2023","BRY","pauciflora","Falls Creek/Bogong",147.297255,-36.71530832,"5/1/2024","alive","2","D13","cold",8.06666660308838,8.65000057220459,38.7892379760742,495.866271972656,20.6000003814697,-1.70000004768372,22.3000011444092,2.06666660308838,14.216667175293,14.216667175293,2.06666660308838,1436,161,66,26.7405071258545,466,241,241,466,1442.45153808594
"S11T01P21",11,1,"0/05/2023","BRY","pauciflora","Falls Creek/Bogong",147.297255,-36.71530832,"5/1/2024","alive","1","G1","cold",8.06666660308838,8.65000057220459,38.7892379760742,495.866271972656,20.6000003814697,-1.70000004768372,22.3000011444092,2.06666660308838,14.216667175293,14.216667175293,2.06666660308838,1436,161,66,26.7405071258545,466,241,241,466,1442.45153808594
"S11T01P22",11,1,"0/05/2023","BRY","pauciflora","Falls Creek/Bogong",147.297255,-36.71530832,"5/1/2024","alive","5","A2","cold",8.06666660308838,8.65000057220459,38.7892379760742,495.866271972656,20.6000003814697,-1.70000004768372,22.3000011444092,2.06666660308838,14.216667175293,14.216667175293,2.06666660308838,1436,161,66,26.7405071258545,466,241,241,466,1442.45153808594
"S11T01P24",11,1,"0/05/2023","BRY","pauciflora","Falls Creek/Bogong",147.297255,-36.71530832,"5/1/2024","alive","1","B15","cold",8.06666660308838,8.65000057220459,38.7892379760742,495.866271972656,20.6000003814697,-1.70000004768372,22.3000011444092,2.06666660308838,14.216667175293,14.216667175293,2.06666660308838,1436,161,66,26.7405071258545,466,241,241,466,1442.45153808594
"S11T02P02",11,2,"0/05/2023","BRY","pauciflora","Falls Creek/Bogong",147.2949949,-36.71321879,"5/1/2024","alive","5","B7","cold",8.06666660308838,8.65000057220459,38.7892379760742,495.866271972656,20.6000003814697,-1.70000004768372,22.3000011444092,2.06666660308838,14.216667175293,14.216667175293,2.06666660308838,1436,161,66,26.7405071258545,466,241,241,466,1436.73229980469
"S11T02P07",11,2,"0/05/2023","BRY","pauciflora","Falls Creek/Bogong",147.2949949,-36.71321879,"5/1/2024","alive","1","C16","cold",8.06666660308838,8.65000057220459,38.7892379760742,495.866271972656,20.6000003814697,-1.70000004768372,22.3000011444092,2.06666660308838,14.216667175293,14.216667175293,2.06666660308838,1436,161,66,26.7405071258545,466,241,241,466,1436.73229980469
"S11T02P10",11,2,"0/05/2023","BRY","pauciflora","Falls Creek/Bogong",147.2949949,-36.71321879,"5/1/2024","alive","2","C3","cold",8.06666660308838,8.65000057220459,38.7892379760742,495.866271972656,20.6000003814697,-1.70000004768372,22.3000011444092,2.06666660308838,14.216667175293,14.216667175293,2.06666660308838,1436,161,66,26.7405071258545,466,241,241,466,1436.73229980469
"S11T02P12",11,2,"0/05/2023","BRY","pauciflora","Falls Creek/Bogong",147.2949949,-36.71321879,"5/1/2024","alive","3","D13","cold",8.06666660308838,8.65000057220459,38.7892379760742,495.866271972656,20.6000003814697,-1.70000004768372,22.3000011444092,2.06666660308838,14.216667175293,14.216667175293,2.06666660308838,1436,161,66,26.7405071258545,466,241,241,466,1436.73229980469
"S11T02P14",11,2,"0/05/2023","BRY","pauciflora","Falls Creek/Bogong",147.2949949,-36.71321879,"5/1/2024","alive","5","A12","cold",8.06666660308838,8.65000057220459,38.7892379760742,495.866271972656,20.6000003814697,-1.70000004768372,22.3000011444092,2.06666660308838,14.216667175293,14.216667175293,2.06666660308838,1436,161,66,26.7405071258545,466,241,241,466,1436.73229980469
"S11T02P15",11,2,"0/05/2023","BRY","pauciflora","Falls Creek/Bogong",147.2949949,-36.71321879,"5/1/2024","alive","4","D7","cold",8.06666660308838,8.65000057220459,38.7892379760742,495.866271972656,20.6000003814697,-1.70000004768372,22.3000011444092,2.06666660308838,14.216667175293,14.216667175293,2.06666660308838,1436,161,66,26.7405071258545,466,241,241,466,1436.73229980469
"S11T03P01",11,3,"0/05/2023","BRY","pauciflora","Falls Creek/Bogong",147.2869775,-36.76922593,"5/8/2024","alive","1","G13","cold",7.32499980926514,8.26666641235352,37.575756072998,501.450164794922,19.7000007629395,-2.29999995231628,22,1.23333334922791,13.533332824707,13.533332824707,1.23333334922791,1470,173,70,25.3304977416992,470,254,254,470,1518.2587890625
"S11T03P04",11,3,"0/05/2023","BRY","pauciflora","Falls Creek/Bogong",147.2869775,-36.76922593,"5/8/2024","alive","4","E2","cold",7.32499980926514,8.26666641235352,37.575756072998,501.450164794922,19.7000007629395,-2.29999995231628,22,1.23333334922791,13.533332824707,13.533332824707,1.23333334922791,1470,173,70,25.3304977416992,470,254,254,470,1518.2587890625
"S11T03P05",11,3,"0/05/2023","BRY","pauciflora","Falls Creek/Bogong",147.2869775,-36.76922593,"5/8/2024","alive","5","B4","cold",7.32499980926514,8.26666641235352,37.575756072998,501.450164794922,19.7000007629395,-2.29999995231628,22,1.23333334922791,13.533332824707,13.533332824707,1.23333334922791,1470,173,70,25.3304977416992,470,254,254,470,1518.2587890625
"S11T03P06",11,3,"0/05/2023","BRY","pauciflora","Falls Creek/Bogong",147.2869775,-36.76922593,"5/8/2024","alive","2","E14","cold",7.32499980926514,8.26666641235352,37.575756072998,501.450164794922,19.7000007629395,-2.29999995231628,22,1.23333334922791,13.533332824707,13.533332824707,1.23333334922791,1470,173,70,25.3304977416992,470,254,254,470,1518.2587890625
"S11T03P07",11,3,"0/05/2023","BRY","pauciflora","Falls Creek/Bogong",147.2869775,-36.76922593,"5/8/2024","alive","3","F5","cold",7.32499980926514,8.26666641235352,37.575756072998,501.450164794922,19.7000007629395,-2.29999995231628,22,1.23333334922791,13.533332824707,13.533332824707,1.23333334922791,1470,173,70,25.3304977416992,470,254,254,470,1518.2587890625
"S11T04P02",11,4,"0/05/2023","BRY","pauciflora","Falls Creek/Bogong",147.3110202,-36.71336842,"5/7/2024","alive","4","E15","cold",7.59583330154419,8.2083330154419,37.652904510498,495.701782226562,19.8999996185303,-1.89999997615814,21.7999992370605,1.61666667461395,13.7666664123535,13.7666664123535,1.61666667461395,1515,171,71,25.3477573394775,483,259,259,483,1489.41674804688
"S11T04P04",11,4,"0/05/2023","BRY","pauciflora","Falls Creek/Bogong",147.3110202,-36.71336842,"5/7/2024","alive","2","B8","cold",7.59583330154419,8.2083330154419,37.652904510498,495.701782226562,19.8999996185303,-1.89999997615814,21.7999992370605,1.61666667461395,13.7666664123535,13.7666664123535,1.61666667461395,1515,171,71,25.3477573394775,483,259,259,483,1489.41674804688
"S11T04P12",11,4,"0/05/2023","BRY","pauciflora","Falls Creek/Bogong",147.3110202,-36.71336842,"5/7/2024","alive","5","A13","cold",7.59583330154419,8.2083330154419,37.652904510498,495.701782226562,19.8999996185303,-1.89999997615814,21.7999992370605,1.61666667461395,13.7666664123535,13.7666664123535,1.61666667461395,1515,171,71,25.3477573394775,483,259,259,483,1489.41674804688
"S11T04P17",11,4,"0/05/2023","BRY","pauciflora","Falls Creek/Bogong",147.3110202,-36.71336842,"5/7/2024","alive","3","D1","cold",7.59583330154419,8.2083330154419,37.652904510498,495.701782226562,19.8999996185303,-1.89999997615814,21.7999992370605,1.61666667461395,13.7666664123535,13.7666664123535,1.61666667461395,1515,171,71,25.3477573394775,483,259,259,483,1489.41674804688
"S11T04P22",11,4,"0/05/2023","BRY","pauciflora","Falls Creek/Bogong",147.3110202,-36.71336842,"5/14/2024","alive","1","F9","cold",7.59583330154419,8.2083330154419,37.652904510498,495.701782226562,19.8999996185303,-1.89999997615814,21.7999992370605,1.61666667461395,13.7666664123535,13.7666664123535,1.61666667461395,1515,171,71,25.3477573394775,483,259,259,483,1489.41674804688
"S11T05P03",11,5,"0/05/2023","BRY","pauciflora","Falls Creek/Bogong",147.2884346,-36.76779888,"5/8/2024","alive","3","F9","cold",7.32499980926514,8.26666641235352,37.575756072998,501.450164794922,19.7000007629395,-2.29999995231628,22,1.23333334922791,13.533332824707,13.533332824707,1.23333334922791,1470,173,70,25.3304977416992,470,254,254,470,1511.43395996094
"S11T05P04",11,5,"0/05/2023","BRY","pauciflora","Falls Creek/Bogong",147.2884346,-36.76779888,"5/8/2024","alive","2","D11","cold",7.32499980926514,8.26666641235352,37.575756072998,501.450164794922,19.7000007629395,-2.29999995231628,22,1.23333334922791,13.533332824707,13.533332824707,1.23333334922791,1470,173,70,25.3304977416992,470,254,254,470,1511.43395996094
"S12T01P01",12,1,"5/29/2020","MON","pauciflora","Armidale",151.720225,-30.33013238,"5/13/2024","alive","4","B15","cold",12.0041666030884,11.3416662216187,46.8663902282715,482.952362060547,24.3999996185303,0.200000002980232,24.1999988555908,17.7333335876465,5.80000019073486,17.7333335876465,5.80000019073486,859,118,44,34.826587677002,320,146,320,146,1273.12524414062
"S12T02P01",12,2,"5/29/2020","MON","pauciflora","Armidale",151.7505972,-30.34999098,"5/8/2024","alive","4","D6","cold",12.283332824707,11.5500001907349,47.3360633850098,483.050598144531,24.7000007629395,0.300000011920929,24.4000015258789,18.0166664123535,6.06666660308838,18.0166664123535,6.06666660308838,845,119,41,36.8704605102539,321,135,321,135,1229.76293945312
"S12T03P01",12,3,"5/29/2020","MON","pauciflora","Armidale",151.7523055,-30.18836987,"5/6/2024","alive","2","B16","cold",11.8249998092651,11.8500003814697,48.5655708312988,478.351806640625,24.2000007629395,-0.200000002980232,24.4000015258789,17.5,5.68333339691162,17.5,5.68333339691162,921,131,47,35.875316619873,348,151,348,151,1324.30590820312
"S12T03P02",12,3,"5/29/2020","MON","pauciflora","Armidale",151.7523055,-30.18836987,"5/6/2024","alive","3","F3","cold",11.8249998092651,11.8500003814697,48.5655708312988,478.351806640625,24.2000007629395,-0.200000002980232,24.4000015258789,17.5,5.68333339691162,17.5,5.68333339691162,921,131,47,35.875316619873,348,151,348,151,1324.30590820312
"S12T03P04",12,3,"5/29/2020","MON","pauciflora","Armidale",151.7523055,-30.18836987,"5/6/2024","alive","4","F6","cold",11.8249998092651,11.8500003814697,48.5655708312988,478.351806640625,24.2000007629395,-0.200000002980232,24.4000015258789,17.5,5.68333339691162,17.5,5.68333339691162,921,131,47,35.875316619873,348,151,348,151,1324.30590820312
"S12T04P02",12,4,"5/29/2020","MON","pauciflora","Armidale",151.798809,-30.17882736,"5/8/2024","alive","1","G7","cold",11.5249996185303,11.1166667938232,46.9057655334473,472.894866943359,23.6000003814697,-0.100000001490116,23.7000007629395,17.1333332061768,5.44999980926514,17.1333332061768,5.44999980926514,940,136,47,37.1730575561523,361,152,361,152,1354.50354003906
"S12T04P03",12,4,"5/29/2020","MON","pauciflora","Armidale",151.798809,-30.17882736,"5/8/2024","alive","3","G5","cold",11.5249996185303,11.1166667938232,46.9057655334473,472.894866943359,23.6000003814697,-0.100000001490116,23.7000007629395,17.1333332061768,5.44999980926514,17.1333332061768,5.44999980926514,940,136,47,37.1730575561523,361,152,361,152,1354.50354003906
"S12T04P05",12,4,"5/29/2020","MON","pauciflora","Armidale",151.798809,-30.17882736,"5/8/2024","alive","5","F9","cold",11.5249996185303,11.1166667938232,46.9057655334473,472.894866943359,23.6000003814697,-0.100000001490116,23.7000007629395,17.1333332061768,5.44999980926514,17.1333332061768,5.44999980926514,940,136,47,37.1730575561523,361,152,361,152,1354.50354003906
"S12T04P08",12,4,"5/29/2020","MON","pauciflora","Armidale",151.798809,-30.17882736,"5/8/2024","alive","2","F14","cold",11.5249996185303,11.1166667938232,46.9057655334473,472.894866943359,23.6000003814697,-0.100000001490116,23.7000007629395,17.1333332061768,5.44999980926514,17.1333332061768,5.44999980926514,940,136,47,37.1730575561523,361,152,361,152,1354.50354003906
"S12T05P02",12,5,"5/29/2020","MON","pauciflora","Armidale",151.8763137,-30.13955858,"5/13/2024","alive","1","F4","cold",11.7624998092651,10.6416664123535,46.4701614379883,461.770935058594,23.2999992370605,0.400000005960464,22.8999996185303,17.2333335876465,5.81666660308838,17.2333335876465,5.81666660308838,954,143,43,40.359203338623,377,141,377,141,1324.46252441406
"S12T05P03",12,5,"5/29/2020","MON","pauciflora","Armidale",151.8763137,-30.13955858,"5/13/2024","alive","3","D3","cold",11.7624998092651,10.6416664123535,46.4701614379883,461.770935058594,23.2999992370605,0.400000005960464,22.8999996185303,17.2333335876465,5.81666660308838,17.2333335876465,5.81666660308838,954,143,43,40.359203338623,377,141,377,141,1324.46252441406
"S12T05P09",12,5,"5/29/2020","MON","pauciflora","Armidale",151.8763137,-30.13955858,"5/13/2024","alive","2","E6","cold",11.7624998092651,10.6416664123535,46.4701614379883,461.770935058594,23.2999992370605,0.400000005960464,22.8999996185303,17.2333335876465,5.81666660308838,17.2333335876465,5.81666660308838,954,143,43,40.359203338623,377,141,377,141,1324.46252441406
"S12T05P10",12,5,"5/29/2020","MON","pauciflora","Armidale",151.8763137,-30.13955858,"5/13/2024","alive","4","F16","cold",11.7624998092651,10.6416664123535,46.4701614379883,461.770935058594,23.2999992370605,0.400000005960464,22.8999996185303,17.2333335876465,5.81666660308838,17.2333335876465,5.81666660308838,954,143,43,40.359203338623,377,141,377,141,1324.46252441406
"S12T05P12",12,5,"5/29/2020","MON","pauciflora","Armidale",151.8763137,-30.13955858,"5/13/2024","alive","5","C11","cold",11.7624998092651,10.6416664123535,46.4701614379883,461.770935058594,23.2999992370605,0.400000005960464,22.8999996185303,17.2333335876465,5.81666660308838,17.2333335876465,5.81666660308838,954,143,43,40.359203338623,377,141,377,141,1324.46252441406
"S12T06P04",12,6,"5/30/2020","MON","pauciflora","Armidale",151.9918547,-30.51419373,"5/6/2024","alive","5","F13","cold",13.4499998092651,12.0333337783813,48.7179489135742,468.493713378906,25.7000007629395,1,24.7000007629395,19.0166664123535,7.38333320617676,19.0166664123535,7.38333320617676,842,126,30,42.833927154541,335,114,335,114,996.149841308594
"S12T06P05",12,6,"5/30/2020","MON","pauciflora","Armidale",151.9918547,-30.51419373,"5/6/2024","alive","3","F11","cold",13.4499998092651,12.0333337783813,48.7179489135742,468.493713378906,25.7000007629395,1,24.7000007629395,19.0166664123535,7.38333320617676,19.0166664123535,7.38333320617676,842,126,30,42.833927154541,335,114,335,114,996.149841308594
"S12T06P13",12,6,"5/30/2020","MON","pauciflora","Armidale",151.9918547,-30.51419373,"5/6/2024","alive","4","D3","cold",13.4499998092651,12.0333337783813,48.7179489135742,468.493713378906,25.7000007629395,1,24.7000007629395,19.0166664123535,7.38333320617676,19.0166664123535,7.38333320617676,842,126,30,42.833927154541,335,114,335,114,996.149841308594
"S12T06P14",12,6,"5/30/2020","MON","pauciflora","Armidale",151.9918547,-30.51419373,"5/6/2024","alive","2","A9","cold",13.4499998092651,12.0333337783813,48.7179489135742,468.493713378906,25.7000007629395,1,24.7000007629395,19.0166664123535,7.38333320617676,19.0166664123535,7.38333320617676,842,126,30,42.833927154541,335,114,335,114,996.149841308594
"S12T06P15",12,6,"5/30/2020","MON","pauciflora","Armidale",151.9918547,-30.51419373,"5/6/2024","alive","1","B8","cold",13.4499998092651,12.0333337783813,48.7179489135742,468.493713378906,25.7000007629395,1,24.7000007629395,19.0166664123535,7.38333320617676,19.0166664123535,7.38333320617676,842,126,30,42.833927154541,335,114,335,114,996.149841308594
"S12T07P01",12,7,"5/30/2020","MON","pauciflora","Armidale",151.5484831,-30.67975987,"5/7/2024","alive","4","A2","cold",13.0958337783813,13.3083333969116,50.2201271057129,500.724304199219,26.3999996185303,-0.100000001490116,26.5,17.9500007629395,10.25,19.0666675567627,6.66666650772095,797,112,44,33.2248725891113,291,141,290,141,1041.24426269531
"S12T08P02",12,8,"5/30/2020","MON","pauciflora","Armidale",152.3083337,-30.41768867,"5/8/2024","alive","1","C10","cold",11.5541667938232,9.80833339691162,45.1996955871582,445.637725830078,22.3999996185303,0.699999988079071,21.6999988555908,16.8166675567627,6.65000009536743,16.8166675567627,5.81666660308838,1139,164,35,41.956714630127,439,144,439,160,1281.62426757812
"S12T08P03",12,8,"5/30/2020","MON","pauciflora","Armidale",152.3083337,-30.41768867,"5/8/2024","alive","5","D4","cold",11.5541667938232,9.80833339691162,45.1996955871582,445.637725830078,22.3999996185303,0.699999988079071,21.6999988555908,16.8166675567627,6.65000009536743,16.8166675567627,5.81666660308838,1139,164,35,41.956714630127,439,144,439,160,1281.62426757812
"S12T08P04",12,8,"5/30/2020","MON","pauciflora","Armidale",152.3083337,-30.41768867,"5/8/2024","alive","5","A16","cold",11.5541667938232,9.80833339691162,45.1996955871582,445.637725830078,22.3999996185303,0.699999988079071,21.6999988555908,16.8166675567627,6.65000009536743,16.8166675567627,5.81666660308838,1139,164,35,41.956714630127,439,144,439,160,1281.62426757812
"S12T09P02",12,9,"5/31/2020","MON","pauciflora","Armidale",151.5323479,-30.55632952,"5/8/2024","alive","5","G7","cold",13.3625001907349,13.0416669845581,49.4002532958984,503.474884033203,26.6000003814697,0.200000002980232,26.3999996185303,18.216667175293,10.5166664123535,19.3333339691162,6.88333320617676,779,108,43,33.665454864502,288,135,284,139,1033.09948730469
"S12T09P04",12,9,"5/31/2020","MON","pauciflora","Armidale",151.5323479,-30.55632952,"5/8/2024","alive","3","C16","cold",13.3625001907349,13.0416669845581,49.4002532958984,503.474884033203,26.6000003814697,0.200000002980232,26.3999996185303,18.216667175293,10.5166664123535,19.3333339691162,6.88333320617676,779,108,43,33.665454864502,288,135,284,139,1033.09948730469
"S12T09P05",12,9,"5/31/2020","MON","pauciflora","Armidale",151.5323479,-30.55632952,"5/8/2024","alive","2","D7","cold",13.3625001907349,13.0416669845581,49.4002532958984,503.474884033203,26.6000003814697,0.200000002980232,26.3999996185303,18.216667175293,10.5166664123535,19.3333339691162,6.88333320617676,779,108,43,33.665454864502,288,135,284,139,1033.09948730469
"S12T10P01",12,10,"6/2/2020","MON","pauciflora","Armidale",151.5809935,-30.96356189,"5/13/2024","alive","5","F2","cold",12.7208337783813,13.5249996185303,51.0377349853516,495.724700927734,26.1000003814697,-0.400000005960464,26.5,18.6499996185303,6.36666679382324,18.6499996185303,6.36666679382324,825,118,45,33.4566078186035,301,147,301,147,1078.83056640625
"S12T10P02",12,10,"6/2/2020","MON","pauciflora","Armidale",151.5809935,-30.96356189,"5/13/2024","alive","2","D1","cold",12.7208337783813,13.5249996185303,51.0377349853516,495.724700927734,26.1000003814697,-0.400000005960464,26.5,18.6499996185303,6.36666679382324,18.6499996185303,6.36666679382324,825,118,45,33.4566078186035,301,147,301,147,1078.83056640625
